first_name,last_name,price,above_100
Shelley,Jordan,184.8717366,true
James,Dalton,1.487647984,false
Brandi,Carey,278.555597,true
Jose,Price,192.0424162,true
Larry,Moore,38.86170696,false
Amber,Hanson,184.9978965,true
Matthew,Wood,82.29692586,false
Laura,Stewart,104.9087612,true
Theodore,Santos,10.73014136,false
Victor,Walls,50.67074799,false
Kayla,Taylor,290.4631065,true
Bobby,Garcia,267.1637082,true
Darren,Perry,118.3077142,true
Kathy,Fernandez,43.03012379,false
Ann,Brown,248.9959195,true
Victoria,Bowman,191.2112641,true
Kathleen,Schmidt,215.1072446,true
Jack,Jenkins,40.9290152,false
Caitlin,Ferrell,3.637623693,false
Thomas,Robinson,155.6875459,true
Tina,Murphy,137.1963833,true
Emily,Schultz,241.8761367,true
Michelle,Clark,228.1527518,true
Michael,Sims,142.2333659,true
Christina,Glass,229.9384508,true
Rhonda,Hinton,176.6581058,true
Natalie,Herrera,96.70920437,false
Ashley,Morgan,159.2507418,true
Robert,Harris,225.2149852,true
Mark,Jones,30.03101374,false
Bryan,Knox,295.2431054,true
Deanna,Hill,11.16813383,false
Justin,Owens,114.5200091,true
William,Curtis,275.2931123,true
Nicole,Zhang,183.3759772,true
Denise,Peters,279.203519,true
Brian,Martinez,216.4382172,true
Katie,Williams,92.09179494,false
Melissa,Sanchez,7.361219707,false
Nathan,Smith,236.8686908,true
Elizabeth,Lloyd,221.2725681,true
Brian,Miller,220.5383654,true
Kevin,Lin,66.53655351,false
Ryan,Lee,148.3049583,true
Rachel,Bates,47.63956008,false
Tina,Le,288.3328227,true
Gregory,Wells,161.829558,true
Shelly,Archer,142.5609566,true
James,Love,146.0547623,true
Laura,Park,131.7416352,true
Diana,Williams,82.38285807,false
Amy,Burke,77.89454537,false
Aaron,Odom,210.1852942,true
Jack,Moreno,101.8517399,true
Sara,Huff,287.3478106,true
Kayla,Perry,258.4943401,true
Kimberly,Hernandez,204.7037518,true
David,Manning,255.6575012,true
Connie,Hudson,184.677313,true
Laura,Smith,241.0045613,true
Susan,Ward,220.2433369,true
Brandon,Smith,15.50742532,false
Tara,Rush,261.3083818,true
Joshua,Smith,292.3935574,true
Eric,Ponce,241.2008493,true
w,Fowler,229.3811853,true
Dean,Taylor,143.2120593,true
Mary,Cox,83.1052533,false
Christopher,Bernard,286.6231812,true
Victoria,Marshall,224.2248394,true
Gina,Cantrell,228.9263908,true
Lauren,Harris,115.2815907,true
Katherine,Williams,3.903225947,false
Destiny,Carter,68.58714416,false
Joshua,Murphy,290.7355659,true
Mary,Oconnell,2.617958432,false
Matthew,Ford,207.097787,true
Dakota,Lewis,289.3924431,true
Hannah,Hardin,271.1658213,true
Tina,Romero,177.1903295,true
Kristen,Matthews,237.1213401,true
Kathleen,Riddle,291.0748243,true
Barry,Gomez,162.7130898,true
Samuel,Howell,40.61795942,false
Laura,Lee,91.2972184,false
Brendan,Osborne,276.2792457,true
Sylvia,Guerra,182.9708966,true
Michael,Farrell,226.434126,true
Gregory,Andrews,49.7209537,false
Nicole,Short,47.78145565,false
Leonard,Cole,18.00912332,false
Scott,Dean,251.8019575,true
Justin,Nichols,238.4065923,true
Daniel,Marquez,226.3370405,true
Curtis,Vasquez,118.5673861,true
Anthony,Miller,57.56305716,false
.,Lori,148.6442505,true
Melissa,Nash,21.07289451,false
Michael,Moran,58.1888972,false
Ann,Price,108.6046303,true
Chris,Morales,112.1832371,true
Linda,Barker,164.5778224,true
Brent,Erickson,206.3316885,true
Bradley,Mercer,99.10333147,false
Roger,Mercado,60.21976,false
Steven,Smith,41.04648541,false
John,Melendez,175.5432774,true
Kevin,Bailey,141.1731978,true
Lauren,Pace,132.254521,true
Suzanne,Ruiz,121.2499485,true
Jimmy,Brandt,281.8863338,true
Crystal,Patterson,257.9788502,true
Marie,Keller,262.8692979,true
Brent,Douglas,241.451928,true
Timothy,Yoder,35.82015687,false
Bobby,Brown,258.2177753,true
Matthew,Lindsey,196.1645222,true
Ashley,Horn,253.3056053,true
Michael,Crane,130.2061163,true
Steven,Moses,37.5692067,false
Sabrina,Caldwell,207.9643308,true
Peter,Rodriguez,44.33692459,false
Thomas,Santos,50.78965717,false
Christopher,Moses,7.94708955,false
Christina,Macdonald,70.69107175,false
Anne,Moyer,39.00052557,false
Christopher,Miller,73.74952425,false
Amanda,Evans,49.99389681,false
Michael,Hoffman,292.8145514,true
Christina,Parker,60.60489275,false
Allen,Yang,103.9732013,true
William,Craig,132.2624236,true
Natalie,Lawrence,73.08691353,false
Leslie,Phillips,54.08477102,false
Kelsey,Blanchard,233.6669049,true
Justin,Romero,291.7992113,true
Christopher,Robertson,155.3487848,true
Don,Soto,123.4344278,true
Amanda,Carter,196.1284592,true
Rebecca,Miller,253.1359775,true
Susan,King,290.4352343,true
Nichole,Kim,197.4409594,true
Jennifer,Brennan,6.431798316,false
Marissa,Salas,266.4653648,true
Leslie,Soto,257.3917063,true
Christopher,Romero,265.8734427,true
Catherine,Smith,121.6244263,true
Casey,Sparks,223.4332008,true
Joy,Bass,9.330745568,false
Andrew,Freeman,30.81235103,false
Kristi,Phillips,98.29957713,false
Lisa,Harvey,51.90383153,false
Molly,Stevens,114.4886036,true
Heather,Logan,287.6413525,true
Michelle,Ferrell,237.9257311,true
Ashley,Carter,.936111768,false
Cathy,Rodriguez,271.2089008,true
Curtis,King,174.132933,true
Kevin,White,134.2767376,true
Joan,Bennett,53.8272744,false
Christine,Townsend,146.9949922,true
Jeremy,Smith,52.45978554,false
Robert,Brooks,215.3898417,true
Riley,Sims,7.442438306,false
Michael,Barnett,70.13114802,false
Julie,Lewis,225.2868054,true
Madison,Collins,289.4075662,true
Sheila,Roberts,88.01796542,false
Sandy,Logan,152.8334934,true
Lisa,Sanders,224.6847231,true
Alan,Carrillo,82.52795012,false
Bryan,Gonzalez,292.3499164,true
Tony,Campbell,227.561663,true
Tricia,Diaz,226.8505284,true
Thomas,Bautista,172.7340191,true
Leah,Adams,262.4695697,true
Sarah,Garcia,142.5806502,true
Samuel,Kelly,74.13104205,false
Donald,Davis,40.42276057,false
Jason,Clayton,46.44294936,false
Steven,Johnson,56.81280976,false
Mark,Harrington,34.55409068,false
Sarah,Johnston,250.2748339,true
Eric,Mclean,10.03112018,false
Andrea,Wallace,275.3752429,true
Jessica,Nash,299.7879919,true
Sherry,Washington,172.7116335,true
Christopher,Mcdonald,160.4626889,true
Amber,Frey,34.95023661,false
Paul,Hernandez,289.54596,true
Caitlin,Wolfe,133.492204,true
Linda,Moore,109.111364,true
Emily,Kennedy,184.3424333,true
Johnathan,Roberts,240.0671106,true
Sheila,Meyer,8.951606401,false
John,Miller,12.77698288,false
Brian,Taylor,206.1072212,true
April,Johnson,44.6390832,false
Jacqueline,Roberts,257.7600617,true
Deborah,Mullins,8.12478078,false
John,Morales,282.1522774,true
Sara,Knight,69.11948653,false
Nicholas,Jones,147.9903376,true
Melissa,Smith,137.9024249,true
Sophia,Bush,240.3544329,true
Amanda,Haynes,254.4947747,true
Mark,Scott,217.3465903,true
Briana,Stout,284.9232772,true
Adriana,Hernandez,137.0553969,true
Savannah,Owens,114.1584941,true
Darrell,Miller,235.3969844,true
Kathleen,Cole,9.458820417,false
Debra,Greene,17.70913105,false
Miranda,Thomas,209.7660576,true
Miranda,Grimes,30.16987175,false
Robert,Murray,45.25530846,false
Emily,Jimenez,68.1519902,false
Sarah,Nelson,142.596694,true
Brandon,Howard,116.9178374,true
Anita,Morton,174.457653,true
Tanya,Gomez,141.9566503,true
Brenda,Ramirez,182.4741505,true
William,Kim,59.61513307,false
Jade,Larsen,15.48445606,false
Dale,Aguilar,285.8782325,true
Mary,Parsons,97.64927001,false
Juan,Walker,282.0439499,true
Andres,Davis,132.0528361,true
Amy,Brock,216.5909999,true
Melissa,Spencer,204.3219184,true
Michael,Conner,254.2036086,true
Christina,Norman,240.0086072,true
Claudia,Powell,138.3167093,true
Christopher,Smith,149.8776682,true
Jason,Reyes,201.3017033,true
Teresa,Powers,74.94864624,false
Jordan,Owens,173.401528,true
Brianna,Strickland,109.3849184,true
Henry,Newton,15.91650852,false
Brittney,Salinas,185.2157693,true
Susan,Burton,81.35297731,false
Autumn,Anderson,174.8502372,true
Philip,Craig,181.8033289,true
Rickey,Hansen,98.17265482,false
Kenneth,Mitchell,179.2692812,true
Jasmine,Trevino,154.8928435,true
James,Gomez,236.1900572,true
Steven,Barnes,164.3447039,true
Sara,Lawrence,191.9729896,true
Alejandro,Moore,69.55864829,false
Chris,Sanchez,126.8762688,true
James,Lamb,37.85686768,false
Blake,Cox,298.8918376,true
Brandon,Oliver,65.84316068,false
Kelly,Olsen,222.0802502,true
Lisa,Obrien,270.5941753,true
Deanna,Barnes,235.8003193,true
David,Knight,98.60176629,false
Eric,David,172.0130782,true
Darryl,Williams,189.9482256,true
Anne,Kaiser,258.0337148,true
Carol,Richards,190.318127,true
Thomas,Maldonado,210.4936581,true
Darrell,Cruz,170.6959452,true
Samuel,Gamble,290.1099943,true
April,Sanchez,102.8351234,true
David,Lee,195.6380897,true
Mark,Mejia,173.3984404,true
Nicholas,Wright,227.7511124,true
Christine,Hartman,234.5346037,true
Janet,Hill,286.8428279,true
Stephanie,Jenkins,260.1018091,true
Mark,Walker,45.77623322,false
Timothy,Dominguez,265.5623076,true
Leslie,Gonzalez,104.2987158,true
Holly,Hayes,285.3167468,true
Shannon,Long,222.0673193,true
Jermaine,Hardy,284.016214,true
Billy,Thomas,27.27240575,false
Donna,Terry,53.96477596,false
Jaclyn,Chapman,88.93037911,false
Jasmine,Cox,151.4569239,true
Elizabeth,Hart,38.68523088,false
Meagan,Evans,272.1712792,true
Peter,Sanchez,247.0602127,true
Dana,Thomas,37.55489655,false
Teresa,Mitchell,231.9671744,true
Jacob,Owen,49.72549797,false
Shane,Torres,149.5737923,true
John,White,77.22075242,false
Kelsey,Martinez,170.0811675,true
Janice,Perez,24.59091168,false
James,Villanueva,111.5952386,true
Courtney,Hill,6.800844262,false
Melissa,Sheppard,123.7519935,true
Stephen,White,67.51070528,false
Lisa,Coleman,181.6647198,true
Jason,Wade,146.2111588,true
Erik,Davis,94.92569272,false
Daniel,Lewis,277.7485292,true
Robert,Fields,16.37108763,false
Anthony,Shelton,202.2632792,true
Peter,Peterson,234.8693175,true
Terrence,Bradford,254.5353893,true
Matthew,Nguyen,47.23286495,false
Carla,Martinez,256.6695396,true
Eric,West,77.79960818,false
Holly,Wade,260.2171145,true
Andrea,Ward,50.27717472,false
Hannah,Miller,223.6212889,true
Kimberly,Watkins,257.0239545,true
Mark,Cherry,98.31182013,false
Mary,Randolph,214.9546964,true
John,Smith,294.2648213,true
Katherine,Frazier,34.99886485,false
Matthew,Carey,191.4857475,true
Sean,Burgess,258.5043923,true
Kelli,Turner,95.2135178,false
Beth,Davis,34.80998376,false
Robert,Terrell,225.9658712,true
Taylor,Ochoa,104.6704332,true
John,Vasquez,108.0586544,true
Peter,Castillo,66.74884988,false
Samantha,Aguilar,250.0921613,true
Tyler,Daugherty,20.54925846,false
Michael,Lee,206.7975748,true
Destiny,Black,81.46505362,false
.,Stephanie,9.182266696,false
Phillip,Mckenzie,87.42143441,false
Patrick,Carter,255.5657465,true
Matthew,Mccall,297.2237005,true
.,Misty,4.357155154,false
Valerie,Clark,46.47167637,false
Michael,Matthews,206.7506035,true
Laura,Garrett,107.2507587,true
David,Young,55.31246503,false
Ryan,Jones,138.2401887,true
Sean,Mcdonald,243.0893356,true
Seth,Lopez,204.9479853,true
Daniel,Hickman,94.57711685,false
Robin,Graves,226.5276903,true
Brian,Rodriguez,14.27094221,false
Rebecca,Stevenson,123.7408357,true
Michaela,Taylor,203.3017015,true
Erin,King,164.6932972,true
Jennifer,Hale,100.7080296,true
Jennifer,Williams,227.2308984,true
Sharon,Webster,51.55698968,false
Evelyn,Adams,287.9265004,true
Melissa,Mclean,291.9315132,true
Sean,Martinez,190.0703558,true
Nancy,Williams,83.32900671,false
Cheryl,Richards,273.5303346,true
Eduardo,Martinez,222.7764247,true
Michael,Stephens,257.9567815,true
Kimberly,Noble,83.59244384,false
Matthew,Williams,71.38662332,false
Jason,Pham,218.0846739,true
.,Kristen,155.6247878,true
Steven,Lawrence,69.32352649,false
Paul,Jacobs,167.0160187,true
Sara,Bradley,253.480513,true
Daniel,Craig,138.1661193,true
Christina,Navarro,67.41097356,false
Adam,Murray,87.83119132,false
Kendra,Floyd,71.46870255,false
Derek,Carter,170.7240111,true
Billy,Stanley,269.7916179,true
Cassandra,Evans,254.7126821,true
Jason,Phillips,22.62397438,false
Dustin,Hernandez,275.6218974,true
Frank,Bright,294.4558286,true
Angela,Tucker,184.2201209,true
Emily,Wallace,193.9826936,true
Megan,Figueroa,39.3923425,false
James,Sherman,66.91902542,false
Margaret,Jacobs,202.824745,true
Lori,Gonzales,53.29813449,false
Brian,Johnson,37.1747744,false
Thomas,Atkins,49.27403184,false
Linda,Diaz,176.150284,true
Jeffery,Freeman,281.5264164,true
Angela,Martin,219.9420069,true
Jeremy,Wilson,.029835416,false
John,Holland,138.4307779,true
John,Kim,164.6080624,true
Dakota,Greene,62.91608407,false
Shirley,Cline,54.78392489,false
Wendy,Murphy,245.1789281,true
Richard,Jones,144.2647572,true
John,Nguyen,276.2868597,true
Theresa,Moran,298.195593,true
Rebecca,Christensen,277.4598941,true
Daniel,Bird,201.0109313,true
Derek,Jones,77.67873924,false
Tracy,Williams,104.3004738,true
Joshua,Young,83.56359155,false
Pamela,Clements,212.9839496,true
Jared,Watson,71.23465669,false
Thomas,Campbell,246.6624947,true
Robert,Morris,99.09374401,false
Maria,Wallace,122.5676727,true
Meagan,Brown,31.33352755,false
Thomas,Burke,88.26128869,false
Jamie,Avila,65.74925169,false
Benjamin,Sanchez,30.76415227,false
Makayla,Gibson,280.8317366,true
Olivia,Little,25.49903511,false
Michael,Knight,231.2226525,true
Amy,Huffman,110.9082825,true
John,Martinez,106.8635524,true
Jordan,Chang,122.6339418,true
Ryan,Carpenter,124.1593153,true
Mary,Simmons,182.6302267,true
Jonathan,Bender,131.4553576,true
Jorge,Ross,27.77878665,false
Adrian,Wright,94.12946526,false
Lisa,Merritt,250.6473481,true
Robert,Murray,117.0024227,true
Lori,Cantu,162.4792252,true
Emma,Burgess,70.63762139,false
David,Peterson,150.7444779,true
Michael,Dean,17.64192503,false
Leslie,Valdez,166.4180965,true
James,Tran,163.8516745,true
David,Blackwell,222.091393,true
Brandi,Vazquez,107.4489254,true
Larry,Dillon,144.2092941,true
Steven,Wolfe,272.7713019,true
Edwin,Ferguson,233.3239715,true
Sylvia,Kelly,9.728770867,false
Sandra,Acosta,295.8603685,true
Lori,Robinson,123.3599403,true
Heather,Glass,149.8567324,true
Connor,Ortiz,123.1597329,true
Anna,Sanchez,147.223699,true
Joseph,Anderson,235.9621587,true
Daniel,Martinez,234.1251341,true
Jennifer,Lutz,133.7514086,true
Todd,Ware,249.9434311,true
Kristina,Becker,38.78643125,false
Matthew,Brown,51.44266605,false
Casey,Gonzalez,256.7134686,true
Tony,Nichols,188.1164447,true
Taylor,Bruce,157.0873757,true
Levi,Daniels,171.3137273,true
Kelly,Hall,94.06369019,false
Rebecca,Ruiz,147.1208853,true
Melissa,Nguyen,217.7422448,true
Brian,Ryan,52.63615743,false
Pam,King,73.56157369,false
Paul,Schneider,158.7509935,true
Beth,Hooper,210.020793,true
Kimberly,Smith,100.2765336,true
Kyle,Atkins,220.3254636,true
Vanessa,Zamora,274.8929551,true
Derrick,Liu,20.52289207,false
Ryan,Lawrence,173.7814374,true
Robert,Kelly,214.1399887,true
Evan,Mills,186.2733144,true
Richard,Joseph,222.8912399,true
William,Allen,88.30391475,false
Wesley,Jackson,248.1262062,true
Scott,Jenkins,255.5120112,true
Mathew,Mitchell,30.87279374,false
Carrie,Williams,165.4031514,true
Mark,Rivera,218.4303481,true
Michael,Deleon,216.0516157,true
Kelly,Garcia,207.4990817,true
Tammy,Cook,49.37121772,false
Mary,Bradford,89.16975595,false
Nicole,Ramsey,11.79982443,false
Jill,Giles,126.1211441,true
Michael,Ortiz,77.73457941,false
Cheryl,Alvarez,156.4129009,true
Heather,Flores,261.7760641,true
Andrew,Roberts,88.04939518,false
Sheila,Bell,223.3242531,true
James,Cabrera,264.1622182,true
Crystal,Briggs,67.479351,false
Joseph,Russell,71.90455869,false
Julie,Lewis,99.91403488,false
Rebecca,Green,107.3638192,true
Aaron,Kerr,56.44951929,false
Samantha,Hodges,192.4570911,true
Eileen,Rivera,166.230344,true
Sarah,Holland,99.11927662,false
Anita,Armstrong,255.8518534,true
Brenda,Cox,268.020682,true
Miranda,Elliott,155.7675122,true
Cameron,Fowler,3.259515295,false
Timothy,Martinez,169.7129372,true
Scott,Webb,69.81519471,false
Susan,Campos,91.62696793,false
Robert,Mcintosh,115.505771,true
Ashley,Hanson,17.13682586,false
Loretta,Thomas,136.4436312,true
Michael,Arnold,191.0647946,true
Cindy,Gomez,298.7563977,true
Mariah,Perez,182.9835548,true
James,Mcdowell,185.4113069,true
Deanna,Lee,243.3556466,true
Tammy,Smith,5.66880206,false
Kristine,Castillo,135.6683205,true
Thomas,Walsh,269.0590456,true
John,Lynch,285.4239821,true
Timothy,Sullivan,178.2056293,true
David,Jones,219.9471707,true
Austin,Reynolds,230.2905753,true
Joseph,Taylor,250.8302227,true
Amanda,Bishop,146.7499559,true
Michelle,Roman,211.3322444,true
Brandy,Mcdonald,20.81430736,false
Colleen,Lynch,293.5724407,true
Jesse,Lloyd,192.1219053,true
Stephanie,Berry,180.9707421,true
Michele,Sandoval,240.716459,true
Brenda,Rojas,53.00332161,false
John,Boyd,275.2955256,true
Kelly,Dawson,198.5060827,true
Danielle,Nguyen,82.0822973,false
Michelle,Martinez,32.61847953,false
Sabrina,Reid,81.24100275,false
.,Jennifer,128.0813752,true
Jason,Williams,142.3412262,true
Amy,Love,170.6999593,true
Russell,Chandler,277.8980527,true
Jermaine,Terry,163.436282,true
Shawn,Guzman,55.66180515,false
Jacqueline,Marks,71.18069715,false
Steven,Sullivan,123.0591371,true
Deborah,Cardenas,24.53277284,false
Suzanne,Clarke,98.31470463,false
Kathleen,Gibson,223.8727143,true
Kathleen,Gordon,51.14201648,false
Robin,Rodriguez,26.49741952,false
Christine,Clark,80.98399333,false
John,Mays,283.1281847,true
Jessica,Cooke,22.64516196,false
Brian,Smith,206.9486207,true
Derrick,Mendez,178.5914427,true
Mark,Galvan,124.465996,true
Michael,Smith,164.7421346,true
Jonathan,Best,252.27031,true
Linda,Mendoza,160.0198665,true
Michelle,Martin,189.0287686,true
Patricia,Washington,30.5605215,false
Curtis,Burns,203.4515772,true
Mary,Brown,128.4914522,true
Brenda,Potter,60.24970314,false
Brent,Mitchell,105.8411528,true
Michael,Young,249.0618505,true
William,Joyce,166.4238021,true
Patrick,Williams,31.03696847,false
John,Lambert,12.8378819,false
Catherine,Wilcox,191.1167166,true
Carol,Gould,283.1832396,true
Michael,Gentry,61.78610608,false
Lee,Harris,4.857231672,false
Rachel,Ferguson,74.13642797,false
Andrew,Taylor,131.9419949,true
Caitlin,Murphy,267.3096987,true
Andrea,Perkins,5.265818762,false
David,Herrera,255.0625337,true
Timothy,Dickerson,54.3216059,false
Karen,Sanchez,165.4245826,true
Joseph,Flores,254.9324502,true
Henry,Williams,75.21829743,false
Roberto,Valdez,9.642441657,false
Christine,Hayes,168.5212234,true
Rebecca,Johnson,178.3574168,true
Barbara,Johnson,277.4359637,true
Angela,Morgan,127.7032016,true
Michael,Marshall,241.7739857,true
James,Wolfe,298.3561942,true
Shaun,Thompson,293.5360311,true
Christopher,Ramirez,105.7068733,true
Julie,Anderson,164.3018661,true
Jacob,Anthony,59.39265938,false
Earl,Hahn,177.4867155,true
Rachel,Russell,72.99114391,false
Autumn,Pace,173.4469757,true
Katherine,Allen,178.5870442,true
Amber,Warner,136.9561467,true
Bryan,Brown,161.9575906,true
Richard,Espinoza,92.20418593,false
Shannon,Anderson,22.32744951,false
Donna,Brown,79.77215275,false
Bonnie,Roberts,130.1003936,true
Tony,Smith,254.6397941,true
John,Collier,214.6420089,true
Victoria,Carson,102.7485775,true
Robert,Barnett,176.3221381,true
Nicholas,Thomas,9.484480781,false
Christine,Armstrong,142.1465946,true
Tanya,Oliver,286.9973042,true
Brandi,Beck,92.52948481,false
Charles,Jacobs,284.1336681,true
Kathryn,Phillips,39.5869983,false
Samantha,Smith,36.46258124,false
Jon,Washington,9.489791101,false
Joshua,Anderson,197.5627742,true
Audrey,Hayes,232.5433017,true
Courtney,Joseph,172.7269564,true
Anthony,Sanders,126.5161007,true
Bianca,Cook,274.3294037,true
Maria,Marshall,68.10882134,false
Tamara,Evans,107.5612138,true
Robert,Miranda,263.0977404,true
Katherine,Perez,129.5270021,true
Chelsea,Lawrence,71.6038974,false
Thomas,Martinez,85.24919003,false
Dawn,Serrano,166.2165092,true
Brandy,Sanders,252.0397379,true
Kathryn,Hernandez,170.1478032,true
Jacob,Jones,168.7438319,true
Heather,Marquez,286.3515823,true
Jessica,Young,35.08443351,false
Stephanie,Cunningham,215.4501966,true
Nicolas,Jackson,131.8493872,true
Amanda,Oneill,164.666159,true
Jessica,Graham,178.1153781,true
Shelby,Woods,272.8810311,true
Adam,Gutierrez,72.47623904,false
James,Hill,93.98502761,false
Elizabeth,Sawyer,175.1344131,true
Brian,Harris,65.82287283,false
Michael,Hughes,221.8351135,true
Ariel,Frederick,220.3656963,true
John,Williams,231.2692464,true
Bryan,Long,173.7848468,true
Evan,Perez,123.0594889,true
Martin,Palmer,165.0097824,true
William,Oneal,231.3589789,true
Amanda,Garcia,121.15911,true
Jorge,Powell,221.4280843,true
Michael,Gomez,43.91299342,false
Laura,Johnson,127.6469237,true
Jorge,Potts,234.4837052,true
Brian,Stanley,230.6372479,true
Christian,Brown,178.0810354,true
Randy,Sanchez,86.21746038,false
Daniel,Hughes,104.4116543,true
Bethany,Tate,29.99699612,false
Christopher,Rodriguez,189.5192356,true
Robert,Gilbert,25.20291359,false
Amanda,Moore,179.2834922,true
Lauren,Hall,176.7655504,true
Melissa,Huber,124.8777591,true
Christina,Patterson,110.4339193,true
Jennifer,Lutz,64.54963918,false
Michelle,Stevens,131.3952481,true
Ronald,Hernandez,270.7863687,true
Maria,Mcintyre,149.017414,true
Alicia,King,231.7721009,true
Melissa,Meyer,140.881457,true
Cameron,Mathis,147.065387,true
Stephanie,Roberts,164.7075238,true
Norman,Johnson,9.433021442,false
Samuel,Duke,165.8695089,true
Lisa,Kent,151.2140326,true
Geoffrey,White,167.7361784,true
Randy,Bass,9.188433868,false
Gabriela,Carlson,162.0938685,true
Jeremy,Lawrence,37.2413509,false
Calvin,Daugherty,130.0551104,true
Roger,Greer,219.0427083,true
Samuel,Mason,213.630559,true
Margaret,David,62.7958581,false
Ashley,Johnson,45.3852887,false
Cheryl,Monroe,17.02021733,false
Ronald,Ferguson,202.9682616,true
Carl,Robinson,113.3157268,true
Matthew,Martinez,232.7520252,true
Daniel,Walker,108.5419289,true
Paul,Frazier,103.9807042,true
Benjamin,Salinas,192.4265806,true
Steven,Hill,22.65354581,false
Brandon,Nolan,13.5812339,false
Steve,Garcia,114.5641057,true
Robert,Kim,40.20145996,false
Harold,Ramos,174.6466694,true
Andrew,Klein,288.5279752,true
Erica,White,282.8351921,true
Johnathan,Scott,225.7270292,true
Renee,Vincent,114.130569,true
Charles,Jones,50.50838506,false
Andrew,Foster,273.6255243,true
Eric,Thomas,162.0099329,true
Daniel,Potter,188.2687316,true
Pamela,Mann,273.7242623,true
Ryan,Mcclain,68.33349439,false
Rachel,Walker,282.3523019,true
Roberta,Lowe,290.2607521,true
Deborah,Foster,28.93794259,false
Craig,Harvey,166.7541903,true
Randy,Copeland,1.40811988,false
Michael,Allison,148.1814214,true
Cristina,Smith,215.9030047,true
Tyler,Tyler,163.2718522,true
Roy,Jenkins,36.67990222,false
Kimberly,Mitchell,281.0649073,true
Ray,Koch,12.39980771,false
Kelly,Andrews,209.921327,true
Robin,Conner,275.8113851,true
Brandon,Vargas,39.58040115,false
Jessica,Ball,148.8705378,true
John,Cole,263.7398907,true
Chloe,Cox,213.8996139,true
Lance,Anderson,160.2512887,true
Samantha,Cole,159.0685359,true
Mark,Rogers,88.66922081,false
Laurie,Flores,237.545314,true
Caroline,Robles,181.5710296,true
Samantha,Zuniga,148.8630463,true
Brandon,Burns,269.3971414,true
.,Samantha,21.67250507,false
Elijah,Ho,45.36640618,false
Jennifer,Simmons,2.259310271,false
Kendra,Haas,235.9539596,true
Miranda,Williams,50.51989651,false
Eric,Burke,169.8579861,true
Nancy,Wood,57.42886651,false
Alexander,Sanchez,148.6008465,true
Dakota,Cox,58.84226789,false
Darren,Montes,237.4494064,true
Ricardo,Davies,204.3448213,true
Brittany,Thompson,157.5015804,true
Robert,Johnson,131.154271,true
Christopher,Morris,261.380788,true
Kelly,Wright,167.6344509,true
Jose,Carter,133.5540112,true
Beth,Cross,231.3893948,true
Christopher,Carpenter,111.0442137,true
Kristina,Jackson,139.0648125,true
Brianna,Davis,14.35079183,false
Elizabeth,Williams,120.1379082,true
Joel,Evans,221.1076735,true
Rebecca,Valencia,158.0363706,true
Daniel,Baker,293.5413349,true
Christopher,Nash,136.3252174,true
Robert,Thornton,125.4436701,true
Diane,Barron,97.48860357,false
Jacob,Crawford,218.0158148,true
Adam,Bowen,23.16719963,false
Robert,Davenport,186.4151337,true
Elizabeth,Alexander,274.7899242,true
Stephen,Thomas,244.5569702,true
Teresa,Hoffman,36.43693835,false
Beth,Rodriguez,147.6162351,true
Melissa,Roberts,225.4097786,true
James,Conway,251.4644818,true
Michael,Jimenez,203.8906996,true
Melissa,Kennedy,223.2827136,true
Patrick,Hayes,58.87774264,false
Loretta,Scott,293.7795351,true
Stacy,Shepherd,278.1646968,true
Laurie,Velasquez,140.9337037,true
Gilbert,Cummings,277.7046782,true
David,Robinson,134.3468462,true
David,Brooks,61.0253461,false
Lindsay,Taylor,50.97207834,false
Samuel,Vasquez,14.61173033,false
Mark,Haynes,101.5114727,true
Ian,Malone,14.25961844,false
Renee,Williams,251.7050493,true
Julie,Hunt,281.5797854,true
Brenda,Hernandez,293.4895766,true
Michael,Fisher,185.3060337,true
Heather,Murphy,175.951525,true
Leah,Rogers,227.2640128,true
Heather,Rojas,111.0171238,true
Tracy,Fitzgerald,94.05617946,false
Tony,Brewer,139.9761576,true
Michelle,Walker,174.7607827,true
Antonio,Jones,162.0558897,true
Christopher,Martin,124.3060387,true
Travis,Gallagher,149.1757397,true
Katherine,Garcia,299.8502109,true
Judith,Perez,274.5122978,true
Tiffany,Wilcox,222.2439424,true
Krista,Gonzalez,16.60993927,false
Heather,Chen,186.2047494,true
Mark,Baker,276.1911726,true
Darryl,Perez,25.64321834,false
Christie,Mcclure,173.3068687,true
Devin,Reilly,62.33027419,false
Stephanie,Evans,28.24253657,false
Brandon,Franklin,140.4908535,true
Annette,Ellis,193.0991624,true
Michael,Watkins,197.9921401,true
Ann,Clark,237.722832,true
Michael,Stafford,238.6436687,true
Stephen,Robinson,81.5356311,false
Monica,Goodman,8.737019365,false
Jason,Cobb,59.46229968,false
Robert,Cook,51.3866802,false
Juan,Guzman,49.4882314,false
Jose,Avila,195.5079517,true
Alison,West,273.5874414,true
Laura,Lamb,38.06919442,false
Caroline,Price,53.366066,false
William,Smith,25.44007533,false
Marcus,Beck,67.41458515,false
Chelsea,Brown,122.5168986,true
Regina,Arnold,7.705074913,false
Lacey,Morrison,203.5740697,true
James,Evans,253.8321371,true
Sarah,Pierce,130.1123122,true
Stacy,Curtis,122.3040628,true
Latasha,Lee,11.68292407,false
Mark,Boyd,158.589711,true
Megan,Wilson,138.7592545,true
Natalie,Campbell,28.698778,false
Julie,Stewart,242.5977211,true
